Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep) 
 01/20  16:50:00,4.6,-0.13333333333333337 
 01/20  17:00:00,4.4,-0.6 
 01/20  17:10:00,4.216666666666667,-0.7833333333333333 
 01/20  17:20:00,4.033333333333334,-0.9666666666666667 
 01/20  17:30:00,3.85,-1.15 
 01/20  17:40:00,3.666666666666667,-1.3333333333333333 
 01/20  17:50:00,3.4833333333333336,-1.5166666666666667 
 01/20  18:00:00,3.3,-1.7 
 01/20  18:10:00,3.216666666666667,-1.5166666666666669 
 01/20  18:20:00,3.1333333333333335,-1.3333333333333335 
 01/20  18:30:00,3.05,-1.15 
 01/20  18:40:00,2.966666666666667,-0.9666666666666668 
 01/20  18:50:00,2.8833333333333335,-0.7833333333333332 
 01/20  19:00:00,2.8,-0.6 
 01/20  19:10:00,2.8000000000000004,-0.5 
 01/20  19:20:00,2.8,-0.4 
 01/20  19:30:00,2.8,-0.3 
 01/20  19:40:00,2.8,-0.2 
 01/20  19:50:00,2.8,-0.09999999999999998 
 01/20  20:00:00,2.8,0.0 
 01/20  20:10:00,2.6166666666666669,-0.09999999999999999 
 01/20  20:20:00,2.4333333333333337,-0.19999999999999999 
 01/20  20:30:00,2.25,-0.3 
 01/20  20:40:00,2.0666666666666666,-0.39999999999999999 
 01/20  20:50:00,1.8833333333333334,-0.5 
 01/20  21:00:00,1.7,-0.6 
 01/20  21:10:00,1.6,-0.6 
 01/20  21:20:00,1.5000000000000003,-0.6 
 01/20  21:30:00,1.4,-0.6 
 01/20  21:40:00,1.3000000000000003,-0.6 
 01/20  21:50:00,1.2,-0.6 
 01/20  22:00:00,1.1,-0.6 
 01/20  22:10:00,1.1,-0.6 
 01/20  22:20:00,1.1,-0.6 
 01/20  22:30:00,1.1,-0.6 
 01/20  22:40:00,1.1,-0.6 
 01/20  22:50:00,1.1,-0.6 
 01/20  23:00:00,1.1,-0.6 
 01/20  23:10:00,1.0166666666666669,-0.6 
 01/20  23:20:00,0.9333333333333335,-0.6 
 01/20  23:30:00,0.8500000000000001,-0.6 
 01/20  23:40:00,0.7666666666666667,-0.6 
 01/20  23:50:00,0.6833333333333334,-0.6 
 01/20  24:00:00,0.6,-0.6 
 01/21  00:10:00,0.6833333333333334,-0.5 
 01/21  00:20:00,0.7666666666666667,-0.4 
 01/21  00:30:00,0.8500000000000001,-0.3 
 01/21  00:40:00,0.9333333333333334,-0.2 
 01/21  00:50:00,1.0166666666666667,-0.09999999999999998 
 01/21  01:00:00,1.1,0.0 
 01/21  01:10:00,0.9166666666666667,-0.09999999999999999 
 01/21  01:20:00,0.7333333333333335,-0.19999999999999999 
 01/21  01:30:00,0.55,-0.3 
 01/21  01:40:00,0.36666666666666677,-0.39999999999999999 
 01/21  01:50:00,0.18333333333333333,-0.5 
 01/21  02:00:00,0.0,-0.6 
 01/21  02:10:00,0.0,-0.6 
 01/21  02:20:00,0.0,-0.6 
 01/21  02:30:00,0.0,-0.6 
 01/21  02:40:00,0.0,-0.6 
 01/21  02:50:00,0.0,-0.6 
 01/21  03:00:00,0.0,-0.6 
 01/21  03:10:00,0.18333333333333336,-0.4 
 01/21  03:20:00,0.3666666666666667,-0.20000000000000005 
 01/21  03:30:00,0.55,0.0 
 01/21  03:40:00,0.7333333333333334,0.19999999999999996 
 01/21  03:50:00,0.9166666666666667,0.4 
 01/21  04:00:00,1.1,0.6 
 01/21  04:10:00,1.0166666666666669,0.5 
 01/21  04:20:00,0.9333333333333335,0.4 
 01/21  04:30:00,0.8500000000000001,0.3 
 01/21  04:40:00,0.7666666666666667,0.2 
 01/21  04:50:00,0.6833333333333334,0.09999999999999998 
 01/21  05:00:00,0.6,0.0 
 01/21  05:10:00,0.6,0.0 
 01/21  05:20:00,0.6,0.0 
 01/21  05:30:00,0.6,0.0 
 01/21  05:40:00,0.6,0.0 
 01/21  05:50:00,0.6,0.0 
 01/21  06:00:00,0.6,0.0 
 01/21  06:10:00,0.4,-0.09999999999999999 
 01/21  06:20:00,0.20000000000000005,-0.19999999999999999 
 01/21  06:30:00,0.0,-0.3 
 01/21  06:40:00,-0.19999999999999996,-0.39999999999999999 
 01/21  06:50:00,-0.4,-0.5 
 01/21  07:00:00,-0.6,-0.6000023850211562 
 01/21  07:10:00,-0.6,-0.6833333333333334 
 01/21  07:20:00,-0.6,-0.7666666666666667 
 01/21  07:30:00,-0.6,-0.8500000000000001 
 01/21  07:40:00,-0.6,-0.9333333333333334 
 01/21  07:50:00,-0.6,-1.0166666666666667 
 01/21  08:00:00,-0.6,-1.1 
 01/21  08:10:00,-0.6833333333333334,-1.1 
 01/21  08:20:00,-0.7666666666666667,-1.1 
 01/21  08:30:00,-0.8500000000000001,-1.1 
 01/21  08:40:00,-0.9333333333333334,-1.1 
 01/21  08:50:00,-1.0166666666666667,-1.1 
 01/21  09:00:00,-1.1,-1.1000000182722685 
 01/21  09:10:00,-1.0166666666666669,-1.1 
 01/21  09:20:00,-0.9333333333333335,-1.1 
 01/21  09:30:00,-0.8500000000000001,-1.1 
 01/21  09:40:00,-0.7666666666666667,-1.1 
 01/21  09:50:00,-0.6833333333333334,-1.1 
 01/21  10:00:00,-0.6,-1.1 
 01/21  10:10:00,-0.6,-1.1 
 01/21  10:20:00,-0.6,-1.1 
 01/21  10:30:00,-0.6,-1.1 
 01/21  10:40:00,-0.6,-1.1 
 01/21  10:50:00,-0.6,-1.1 
 01/21  11:00:00,-0.6,-1.1 
 01/21  11:10:00,-0.4,-0.9166666666666667 
 01/21  11:20:00,-0.20000000000000005,-0.7333333333333335 
 01/21  11:30:00,0.0,-0.55 
 01/21  11:40:00,0.19999999999999996,-0.36666666666666677 
 01/21  11:50:00,0.4,-0.18333333333333333 
 01/21  12:00:00,0.6,0.0 
 01/21  12:10:00,0.7833333333333333,0.18333333333333336 
 01/21  12:20:00,0.9666666666666667,0.3666666666666667 
 01/21  12:30:00,1.15,0.55 
 01/21  12:40:00,1.3333333333333333,0.7333333333333334 
 01/21  12:50:00,1.5166666666666667,0.9166666666666667 
 01/21  13:00:00,1.7,1.1 
 01/21  13:10:00,1.8833333333333334,1.2833333333333335 
 01/21  13:20:00,2.066666666666667,1.4666666666666668 
 01/21  13:30:00,2.25,1.6500000000000002 
 01/21  13:40:00,2.433333333333333,1.8333333333333335 
 01/21  13:50:00,2.6166666666666669,2.0166666666666668 
 01/21  14:00:00,2.8,2.2 
 01/21  14:10:00,2.8833333333333335,2.2 
 01/21  14:20:00,2.966666666666667,2.2 
 01/21  14:30:00,3.05,2.2 
 01/21  14:40:00,3.133333333333333,2.2 
 01/21  14:50:00,3.2166666666666665,2.2 
 01/21  15:00:00,3.3,2.2 
 01/21  15:10:00,3.3,2.1166666666666669 
 01/21  15:20:00,3.3,2.0333333333333338 
 01/21  15:30:00,3.3,1.9500000000000002 
 01/21  15:40:00,3.3,1.8666666666666668 
 01/21  15:50:00,3.3,1.7833333333333335 
 01/21  16:00:00,3.3,1.7 
 01/21  16:10:00,3.4833333333333336,1.8833333333333334 
 01/21  16:20:00,3.666666666666667,2.066666666666667 
 01/21  16:30:00,3.85,2.25 
 01/21  16:40:00,4.033333333333333,2.433333333333333 
 01/21  16:50:00,4.216666666666667,2.6166666666666669 
 01/21  17:00:00,4.4,2.8 
 01/21  17:10:00,4.4,2.6166666666666669 
 01/21  17:20:00,4.4,2.4333333333333337 
 01/21  17:30:00,4.4,2.25 
 01/21  17:40:00,4.4,2.0666666666666666 
 01/21  17:50:00,4.4,1.8833333333333334 
 01/21  18:00:00,4.4,1.7 
 01/21  18:10:00,4.033333333333333,1.3166666666666667 
 01/21  18:20:00,3.6666666666666676,0.9333333333333336 
 01/21  18:30:00,3.3000000000000004,0.55 
 01/21  18:40:00,2.9333333333333337,0.1666666666666668 
 01/21  18:50:00,2.566666666666667,-0.21666666666666674 
 01/21  19:00:00,2.2,-0.6 
 01/21  19:10:00,2.1166666666666669,-0.5 
 01/21  19:20:00,2.0333333333333338,-0.4 
 01/21  19:30:00,1.9500000000000002,-0.3 
 01/21  19:40:00,1.8666666666666668,-0.2 
 01/21  19:50:00,1.7833333333333335,-0.09999999999999998 
 01/21  20:00:00,1.7,0.0 
 01/21  20:10:00,1.7000000000000002,0.0 
 01/21  20:20:00,1.7000000000000002,0.0 
 01/21  20:30:00,1.7,0.0 
 01/21  20:40:00,1.7000000000000002,0.0 
 01/21  20:50:00,1.7,0.0 
 01/21  21:00:00,1.7,0.0 
 01/21  21:10:00,1.8833333333333334,-0.09999999999999999 
 01/21  21:20:00,2.066666666666667,-0.19999999999999999 
 01/21  21:30:00,2.25,-0.3 
 01/21  21:40:00,2.433333333333333,-0.39999999999999999 
 01/21  21:50:00,2.6166666666666669,-0.5 
 01/21  22:00:00,2.8,-0.6 
 01/21  22:10:00,2.6166666666666669,-0.5 
 01/21  22:20:00,2.4333333333333337,-0.4 
 01/21  22:30:00,2.25,-0.3 
 01/21  22:40:00,2.0666666666666666,-0.2 
 01/21  22:50:00,1.8833333333333334,-0.09999999999999998 
 01/21  23:00:00,1.7,0.0 
 01/21  23:10:00,1.6,0.0 
 01/21  23:20:00,1.5000000000000003,0.0 
 01/21  23:30:00,1.4,0.0 
 01/21  23:40:00,1.3000000000000003,0.0 
 01/21  23:50:00,1.2,0.0 
 01/21  24:00:00,1.1,0.0 
 01/22  00:10:00,1.2000000000000002,0.09999999999999999 
 01/22  00:20:00,1.3000000000000003,0.19999999999999999 
 01/22  00:30:00,1.4,0.3 
 01/22  00:40:00,1.5,0.39999999999999999 
 01/22  00:50:00,1.6,0.5 
 01/22  01:00:00,1.7,0.6 
 01/22  01:10:00,1.7000000000000002,0.6833333333333334 
 01/22  01:20:00,1.7000000000000002,0.7666666666666667 
 01/22  01:30:00,1.7,0.8500000000000001 
 01/22  01:40:00,1.7000000000000002,0.9333333333333334 
 01/22  01:50:00,1.7,1.0166666666666667 
 01/22  02:00:00,1.7,1.1 
 01/22  02:10:00,1.6,1.0166666666666669 
 01/22  02:20:00,1.5000000000000003,0.9333333333333335 
 01/22  02:30:00,1.4,0.8500000000000001 
 01/22  02:40:00,1.3000000000000003,0.7666666666666667 
 01/22  02:50:00,1.2,0.6833333333333334 
 01/22  03:00:00,1.1,0.6 
 01/22  03:10:00,0.8166666666666668,0.4 
 01/22  03:20:00,0.5333333333333336,0.20000000000000005 
 01/22  03:30:00,0.25000000000000008,0.0 
 01/22  03:40:00,-0.033333333333333218,-0.19999999999999996 
 01/22  03:50:00,-0.31666666666666667,-0.4 
 01/22  04:00:00,-0.6,-0.600000444076587 
 01/22  04:10:00,-0.4,-0.6 
 01/22  04:20:00,-0.20000000000000005,-0.6 
 01/22  04:30:00,0.0,-0.6 
 01/22  04:40:00,0.19999999999999996,-0.6 
 01/22  04:50:00,0.4,-0.6 
 01/22  05:00:00,0.6,-0.6 
 01/22  05:10:00,0.7833333333333333,-0.5 
 01/22  05:20:00,0.9666666666666667,-0.4 
 01/22  05:30:00,1.15,-0.3 
 01/22  05:40:00,1.3333333333333333,-0.2 
 01/22  05:50:00,1.5166666666666667,-0.09999999999999998 
 01/22  06:00:00,1.7,0.0 
 01/22  06:10:00,1.7833333333333335,-0.09999999999999999 
 01/22  06:20:00,1.866666666666667,-0.19999999999999999 
 01/22  06:30:00,1.9500000000000002,-0.3 
 01/22  06:40:00,2.0333333333333338,-0.39999999999999999 
 01/22  06:50:00,2.1166666666666669,-0.5 
 01/22  07:00:00,2.2,-0.6 
 01/22  07:10:00,2.3000000000000004,-0.6 
 01/22  07:20:00,2.4000000000000005,-0.6 
 01/22  07:30:00,2.5,-0.6 
 01/22  07:40:00,2.6,-0.6 
 01/22  07:50:00,2.7,-0.6 
 01/22  08:00:00,2.8,-0.6 
 01/22  08:10:00,2.8833333333333335,-0.5 
 01/22  08:20:00,2.966666666666667,-0.4 
 01/22  08:30:00,3.05,-0.3 
 01/22  08:40:00,3.133333333333333,-0.2 
 01/22  08:50:00,3.2166666666666665,-0.09999999999999998 
 01/22  09:00:00,3.3,0.0 
 01/22  09:10:00,3.4833333333333336,-0.09999999999999999 
 01/22  09:20:00,3.666666666666667,-0.19999999999999999 
 01/22  09:30:00,3.85,-0.3 
 01/22  09:40:00,4.033333333333333,-0.39999999999999999 
 01/22  09:50:00,4.216666666666667,-0.5 
 01/22  10:00:00,4.4,-0.6 
 01/22  10:10:00,4.683333333333334,-0.5 
 01/22  10:20:00,4.966666666666667,-0.4 
 01/22  10:30:00,5.25,-0.3 
 01/22  10:40:00,5.533333333333333,-0.2 
 01/22  10:50:00,5.816666666666666,-0.09999999999999998 
 01/22  11:00:00,6.1,0.0 
 01/22  11:10:00,6.1,-0.09999999999999999 
 01/22  11:20:00,6.1000000000000009,-0.19999999999999999 
 01/22  11:30:00,6.1,-0.3 
 01/22  11:40:00,6.1,-0.39999999999999999 
 01/22  11:50:00,6.1,-0.5 
 01/22  12:00:00,6.1,-0.6 
 01/22  12:10:00,6.283333333333333,-0.6 
 01/22  12:20:00,6.466666666666667,-0.6 
 01/22  12:30:00,6.65,-0.6 
 01/22  12:40:00,6.833333333333334,-0.6 
 01/22  12:50:00,7.016666666666667,-0.6 
 01/22  13:00:00,7.2,-0.6 
 01/22  13:10:00,7.3,-0.7833333333333333 
 01/22  13:20:00,7.4,-0.9666666666666667 
 01/22  13:30:00,7.5,-1.15 
 01/22  13:40:00,7.6,-1.3333333333333333 
 01/22  13:50:00,7.699999999999999,-1.5166666666666667 
 01/22  14:00:00,7.8,-1.7 
 01/22  14:10:00,7.8,-1.5166666666666669 
 01/22  14:20:00,7.8,-1.3333333333333335 
 01/22  14:30:00,7.8,-1.15 
 01/22  14:40:00,7.799999999999999,-0.9666666666666668 
 01/22  14:50:00,7.8,-0.7833333333333332 
 01/22  15:00:00,7.8,-0.6 
 01/22  15:10:00,7.8,-0.7833333333333333 
 01/22  15:20:00,7.8,-0.9666666666666667 
 01/22  15:30:00,7.8,-1.15 
 01/22  15:40:00,7.799999999999999,-1.3333333333333333 
 01/22  15:50:00,7.8,-1.5166666666666667 
 01/22  16:00:00,7.8,-1.7 
 01/22  16:10:00,7.616666666666667,-1.9666666666666668 
 01/22  16:20:00,7.433333333333334,-2.2333333333333336 
 01/22  16:30:00,7.25,-2.5 
 01/22  16:40:00,7.066666666666666,-2.7666666666666668 
 01/22  16:50:00,6.883333333333334,-3.033333333333333 
 01/22  17:00:00,6.7,-3.3 
 01/22  17:10:00,6.5166666666666679,-2.85 
 01/22  17:20:00,6.333333333333334,-2.4000000000000005 
 01/22  17:30:00,6.15,-1.95 
 01/22  17:40:00,5.966666666666667,-1.5 
 01/22  17:50:00,5.783333333333333,-1.0499999999999999 
 01/22  18:00:00,5.6,-0.6 
 01/22  18:10:00,5.6000000000000009,-0.6833333333333334 
 01/22  18:20:00,5.6,-0.7666666666666667 
 01/22  18:30:00,5.6,-0.8500000000000001 
 01/22  18:40:00,5.6,-0.9333333333333334 
 01/22  18:50:00,5.6,-1.0166666666666667 
 01/22  19:00:00,5.6,-1.1 
 01/22  19:10:00,5.6000000000000009,-1.0166666666666669 
 01/22  19:20:00,5.6,-0.9333333333333335 
 01/22  19:30:00,5.6,-0.8500000000000001 
 01/22  19:40:00,5.6,-0.7666666666666667 
 01/22  19:50:00,5.6,-0.6833333333333334 
 01/22  20:00:00,5.6,-0.6 
 01/22  20:10:00,5.683333333333334,-0.6 
 01/22  20:20:00,5.766666666666667,-0.6 
 01/22  20:30:00,5.85,-0.6 
 01/22  20:40:00,5.933333333333334,-0.6 
 01/22  20:50:00,6.016666666666666,-0.6 
 01/22  21:00:00,6.1,-0.6 
 01/22  21:10:00,6.1,-0.6 
 01/22  21:20:00,6.1000000000000009,-0.6 
 01/22  21:30:00,6.1,-0.6 
 01/22  21:40:00,6.1,-0.6 
 01/22  21:50:00,6.1,-0.6 
 01/22  22:00:00,6.1,-0.6 
 01/22  22:10:00,6.016666666666667,-0.6 
 01/22  22:20:00,5.933333333333334,-0.6 
 01/22  22:30:00,5.85,-0.6 
 01/22  22:40:00,5.766666666666667,-0.6 
 01/22  22:50:00,5.683333333333334,-0.6 
 01/22  23:00:00,5.6,-0.6 
 01/22  23:10:00,5.6000000000000009,-0.6833333333333334 
 01/22  23:20:00,5.6,-0.7666666666666667 
 01/22  23:30:00,5.6,-0.8500000000000001 
 01/22  23:40:00,5.6,-0.9333333333333334 
 01/22  23:50:00,5.6,-1.0166666666666667 
 01/22  24:00:00,5.6,-1.1 
 01/23  00:10:00,5.5,-1.0166666666666669 
 01/23  00:20:00,5.4,-0.9333333333333335 
 01/23  00:30:00,5.3,-0.8500000000000001 
 01/23  00:40:00,5.199999999999999,-0.7666666666666667 
 01/23  00:50:00,5.1,-0.6833333333333334 
 01/23  01:00:00,5.0,-0.6 
 01/23  01:10:00,4.9,-0.4 
 01/23  01:20:00,4.800000000000001,-0.20000000000000005 
 01/23  01:30:00,4.7,0.0 
 01/23  01:40:00,4.6000000000000009,0.19999999999999996 
 01/23  01:50:00,4.5,0.4 
 01/23  02:00:00,4.4,0.6 
 01/23  02:10:00,4.5,0.6833333333333334 
 01/23  02:20:00,4.6000000000000009,0.7666666666666667 
 01/23  02:30:00,4.7,0.8500000000000001 
 01/23  02:40:00,4.8,0.9333333333333334 
 01/23  02:50:00,4.9,1.0166666666666667 
 01/23  03:00:00,5.0,1.1 
 01/23  03:10:00,4.9,1.0166666666666669 
 01/23  03:20:00,4.800000000000001,0.9333333333333335 
 01/23  03:30:00,4.7,0.8500000000000001 
 01/23  03:40:00,4.6000000000000009,0.7666666666666667 
 01/23  03:50:00,4.5,0.6833333333333334 
 01/23  04:00:00,4.4,0.6 
 01/23  04:10:00,4.4,0.6833333333333334 
 01/23  04:20:00,4.4,0.7666666666666667 
 01/23  04:30:00,4.4,0.8500000000000001 
 01/23  04:40:00,4.4,0.9333333333333334 
 01/23  04:50:00,4.4,1.0166666666666667 
 01/23  05:00:00,4.4,1.1 
 01/23  05:10:00,4.316666666666666,1.3833333333333334 
 01/23  05:20:00,4.233333333333334,1.6666666666666668 
 01/23  05:30:00,4.15,1.95 
 01/23  05:40:00,4.066666666666666,2.2333333333333336 
 01/23  05:50:00,3.9833333333333336,2.5166666666666668 
 01/23  06:00:00,3.9,2.8 
 01/23  06:10:00,3.9833333333333336,2.8000000000000004 
 01/23  06:20:00,4.066666666666666,2.8 
 01/23  06:30:00,4.15,2.8 
 01/23  06:40:00,4.233333333333333,2.8 
 01/23  06:50:00,4.316666666666666,2.8 
 01/23  07:00:00,4.4,2.8 
 01/23  07:10:00,4.316666666666666,2.8000000000000004 
 01/23  07:20:00,4.233333333333334,2.8 
 01/23  07:30:00,4.15,2.8 
 01/23  07:40:00,4.066666666666666,2.8 
 01/23  07:50:00,3.9833333333333336,2.8 
 01/23  08:00:00,3.9,2.8 
 01/23  08:10:00,3.9,2.7 
 01/23  08:20:00,3.9,2.6 
 01/23  08:30:00,3.9,2.5 
 01/23  08:40:00,3.8999999999999996,2.4000000000000005 
 01/23  08:50:00,3.9,2.3 
 01/23  09:00:00,3.9,2.2 
 01/23  09:10:00,3.9833333333333336,2.2 
 01/23  09:20:00,4.066666666666666,2.2 
 01/23  09:30:00,4.15,2.2 
 01/23  09:40:00,4.233333333333333,2.2 
 01/23  09:50:00,4.316666666666666,2.2 
 01/23  10:00:00,4.4,2.2 
 01/23  10:10:00,4.4,2.3833333333333335 
 01/23  10:20:00,4.4,2.566666666666667 
 01/23  10:30:00,4.4,2.75 
 01/23  10:40:00,4.4,2.933333333333333 
 01/23  10:50:00,4.4,3.1166666666666669 
 01/23  11:00:00,4.4,3.3 
 01/23  11:10:00,4.5,3.4 
 01/23  11:20:00,4.6000000000000009,3.5 
 01/23  11:30:00,4.7,3.5999999999999998 
 01/23  11:40:00,4.8,3.6999999999999999 
 01/23  11:50:00,4.9,3.8 
 01/23  12:00:00,5.0,3.9 
 01/23  12:10:00,5.283333333333333,4.083333333333333 
 01/23  12:20:00,5.566666666666667,4.266666666666667 
 01/23  12:30:00,5.85,4.45 
 01/23  12:40:00,6.133333333333334,4.633333333333333 
 01/23  12:50:00,6.416666666666667,4.816666666666666 
 01/23  13:00:00,6.7,5.0 
 01/23  13:10:00,6.783333333333334,5.1000000000000009 
 01/23  13:20:00,6.866666666666667,5.2 
 01/23  13:30:00,6.95,5.3 
 01/23  13:40:00,7.033333333333333,5.4 
 01/23  13:50:00,7.116666666666666,5.5 
 01/23  14:00:00,7.2,5.6 
 01/23  14:10:00,7.383333333333333,5.6000000000000009 
 01/23  14:20:00,7.566666666666667,5.6 
 01/23  14:30:00,7.75,5.6 
 01/23  14:40:00,7.933333333333334,5.6 
 01/23  14:50:00,8.116666666666668,5.6 
 01/23  15:00:00,8.3,5.6 
 01/23  15:10:00,8.216666666666669,5.5 
 01/23  15:20:00,8.133333333333333,5.4 
 01/23  15:30:00,8.05,5.3 
 01/23  15:40:00,7.966666666666667,5.199999999999999 
 01/23  15:50:00,7.883333333333333,5.1 
 01/23  16:00:00,7.8,5.0 
 01/23  16:10:00,7.616666666666667,4.9 
 01/23  16:20:00,7.433333333333334,4.800000000000001 
 01/23  16:30:00,7.25,4.7 
 01/23  16:40:00,7.066666666666666,4.6000000000000009 
 01/23  16:50:00,6.883333333333334,4.5 
 01/23  17:00:00,6.7,4.4 
 01/23  17:10:00,6.6000000000000009,4.216666666666667 
 01/23  17:20:00,6.500000000000001,4.033333333333334 
 01/23  17:30:00,6.4,3.85 
 01/23  17:40:00,6.300000000000001,3.666666666666667 
 01/23  17:50:00,6.199999999999999,3.4833333333333336 
 01/23  18:00:00,6.1,3.3 
 01/23  18:10:00,6.016666666666667,3.033333333333333 
 01/23  18:20:00,5.933333333333334,2.7666666666666668 
 01/23  18:30:00,5.85,2.5 
 01/23  18:40:00,5.766666666666667,2.2333333333333336 
 01/23  18:50:00,5.683333333333334,1.9666666666666666 
 01/23  19:00:00,5.6,1.7 
 01/23  19:10:00,5.5,1.7833333333333335 
 01/23  19:20:00,5.4,1.866666666666667 
 01/23  19:30:00,5.3,1.9500000000000002 
 01/23  19:40:00,5.199999999999999,2.0333333333333338 
 01/23  19:50:00,5.1,2.1166666666666669 
 01/23  20:00:00,5.0,2.2 
 01/23  20:10:00,4.9,2.0166666666666668 
 01/23  20:20:00,4.800000000000001,1.8333333333333338 
 01/23  20:30:00,4.7,1.6500000000000002 
 01/23  20:40:00,4.6000000000000009,1.4666666666666668 
 01/23  20:50:00,4.5,1.2833333333333335 
 01/23  21:00:00,4.4,1.1 
 01/23  21:10:00,4.4,1.1 
 01/23  21:20:00,4.4,1.1 
 01/23  21:30:00,4.4,1.1 
 01/23  21:40:00,4.4,1.1 
 01/23  21:50:00,4.4,1.1 
 01/23  22:00:00,4.4,1.1 
 01/23  22:10:00,4.5,1.0166666666666669 
 01/23  22:20:00,4.6000000000000009,0.9333333333333335 
 01/23  22:30:00,4.7,0.8500000000000001 
 01/23  22:40:00,4.8,0.7666666666666667 
 01/23  22:50:00,4.9,0.6833333333333334 
 01/23  23:00:00,5.0,0.6 
 01/23  23:10:00,5.1000000000000009,0.5 
 01/23  23:20:00,5.2,0.4 
 01/23  23:30:00,5.3,0.3 
 01/23  23:40:00,5.4,0.2 
 01/23  23:50:00,5.5,0.09999999999999998 
 01/23  24:00:00,5.6,0.0 
 01/24  00:10:00,5.4,0.18333333333333336 
 01/24  00:20:00,5.2,0.3666666666666667 
 01/24  00:30:00,5.0,0.55 
 01/24  00:40:00,4.800000000000001,0.7333333333333334 
 01/24  00:50:00,4.6,0.9166666666666667 
 01/24  01:00:00,4.4,1.1 
 01/24  01:10:00,4.4,1.2833333333333335 
 01/24  01:20:00,4.4,1.4666666666666668 
 01/24  01:30:00,4.4,1.6500000000000002 
 01/24  01:40:00,4.4,1.8333333333333335 
 01/24  01:50:00,4.4,2.0166666666666668 
 01/24  02:00:00,4.4,2.2 
 01/24  02:10:00,4.4,2.1166666666666669 
 01/24  02:20:00,4.4,2.0333333333333338 
 01/24  02:30:00,4.4,1.9500000000000002 
 01/24  02:40:00,4.4,1.8666666666666668 
 01/24  02:50:00,4.4,1.7833333333333335 
 01/24  03:00:00,4.4,1.7 
 01/24  03:10:00,4.5,1.7833333333333335 
 01/24  03:20:00,4.6000000000000009,1.866666666666667 
 01/24  03:30:00,4.7,1.9500000000000002 
 01/24  03:40:00,4.8,2.0333333333333338 
 01/24  03:50:00,4.9,2.1166666666666669 
 01/24  04:00:00,5.0,2.2 
 01/24  04:10:00,5.0,2.2 
 01/24  04:20:00,5.0,2.2 
 01/24  04:30:00,5.0,2.2 
 01/24  04:40:00,5.0,2.2 
 01/24  04:50:00,5.0,2.2 
 01/24  05:00:00,5.0,2.2 
 01/24  05:10:00,5.0,2.2 
 01/24  05:20:00,5.0,2.2 
 01/24  05:30:00,5.0,2.2 
 01/24  05:40:00,5.0,2.2 
 01/24  05:50:00,5.0,2.2 
 01/24  06:00:00,5.0,2.2 
 01/24  06:10:00,5.183333333333334,2.4833333333333336 
 01/24  06:20:00,5.366666666666667,2.7666666666666668 
 01/24  06:30:00,5.55,3.05 
 01/24  06:40:00,5.733333333333333,3.333333333333333 
 01/24  06:50:00,5.916666666666666,3.6166666666666669 
 01/24  07:00:00,6.1,3.9 
 01/24  07:10:00,5.916666666666666,3.716666666666667 
 01/24  07:20:00,5.733333333333334,3.533333333333333 
 01/24  07:30:00,5.55,3.3499999999999998 
 01/24  07:40:00,5.366666666666667,3.1666666666666667 
 01/24  07:50:00,5.183333333333334,2.9833333333333336 
 01/24  08:00:00,5.0,2.8 
 01/24  08:10:00,5.1000000000000009,3.066666666666667 
 01/24  08:20:00,5.2,3.3333333333333337 
 01/24  08:30:00,5.3,3.6 
 01/24  08:40:00,5.4,3.866666666666667 
 01/24  08:50:00,5.5,4.133333333333334 
 01/24  09:00:00,5.6,4.4 
 01/24  09:10:00,5.683333333333334,4.5 
 01/24  09:20:00,5.766666666666667,4.6000000000000009 
 01/24  09:30:00,5.85,4.7 
 01/24  09:40:00,5.933333333333334,4.8 
 01/24  09:50:00,6.016666666666666,4.9 
 01/24  10:00:00,6.1,5.0 
 01/24  10:10:00,6.1,4.9 
 01/24  10:20:00,6.1000000000000009,4.800000000000001 
 01/24  10:30:00,6.1,4.7 
 01/24  10:40:00,6.1,4.6000000000000009 
 01/24  10:50:00,6.1,4.5 
 01/24  11:00:00,6.1,4.4 
 01/24  11:10:00,6.199999999999999,4.4 
 01/24  11:20:00,6.300000000000001,4.4 
 01/24  11:30:00,6.4,4.4 
 01/24  11:40:00,6.5,4.4 
 01/24  11:50:00,6.6000000000000009,4.4 
 01/24  12:00:00,6.7,4.4 
 01/24  12:10:00,6.883333333333334,4.4 
 01/24  12:20:00,7.066666666666667,4.4 
 01/24  12:30:00,7.25,4.4 
 01/24  12:40:00,7.433333333333334,4.4 
 01/24  12:50:00,7.616666666666666,4.4 
 01/24  13:00:00,7.8,4.4 
 01/24  13:10:00,7.7,4.4 
 01/24  13:20:00,7.6,4.4 
 01/24  13:30:00,7.5,4.4 
 01/24  13:40:00,7.4,4.4 
 01/24  13:50:00,7.3,4.4 
 01/24  14:00:00,7.2,4.4 
 01/24  14:10:00,7.2,4.4 
 01/24  14:20:00,7.200000000000001,4.4 
 01/24  14:30:00,7.2,4.4 
 01/24  14:40:00,7.2,4.4 
 01/24  14:50:00,7.199999999999999,4.4 
 01/24  15:00:00,7.2,4.4 
 01/24  15:10:00,7.116666666666667,4.216666666666667 
 01/24  15:20:00,7.033333333333334,4.033333333333334 
 01/24  15:30:00,6.95,3.85 
 01/24  15:40:00,6.866666666666667,3.666666666666667 
 01/24  15:50:00,6.783333333333333,3.4833333333333336 
